canonical_clip_id,record_id,prompt_id,candidate_index,candidate_seed,media_path,media_sha256,request_mode,requested_vocal,demucs_score,panns_score,promoted_present,score_to_threshold_ratio,source_family,eligibility_rule,prompt_representative,prompt_frame_count,inclusion_probability,sampling_rank,selected,topup_order
held_out_0206__cand07,bea0f996425b1c142051ef30,held_out_0206,7,2026514707,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0206/candidate_07_seed2026514707.wav,09d50fb423a37de06017a4a4b162012c5fbbd09f6021a6cf4ce3a459e4775150,instrumental,0,0.0016607753932476044,0.015114059671759605,0,0.34323506459023734,spine,instrumental_and_promoted_OR_score_ratio_below_0p5,1,149,0.2684563758389262,50,0,
held_out_0144__cand01,9680bbf0f7d5550fe29fbb7f,held_out_0144,1,2026452701,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0144/candidate_01_seed2026452701.wav,f5ebb4ff7612f27a7d2ec0503802bd3aced7f3690d2f17aa6a80bad6ec6948db,instrumental,0,0.011505325324833393,0.01711360737681389,0,0.38864410098420743,spine,instrumental_and_promoted_OR_score_ratio_below_0p5,1,149,0.2684563758389262,51,0,
held_out_0245__cand05,9b1dbc8731a25b671a681a7f,held_out_0245,5,2026553705,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0245/candidate_05_seed2026553705.wav,045b727088675df6f59ac5b347c61d49fc16ef12ba68f51923c9e7f0c0850e2d,instrumental,0,6.234540342120454e-05,0.010771994479000568,0,0.24462826673060176,spine,instrumental_and_promoted_OR_score_ratio_below_0p5,1,149,0.2684563758389262,52,0,
dev_0053__cand04,3f4f3d854640ef0a3fc0f9c7,dev_0053,4,2026105704,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0053/candidate_04_seed2026105704.wav,eeca5076be3ac3cf773f06e7d3275369077f73970f91155fe8659a0a9cf6af1d,instrumental,0,3.0341082037921296e-06,0.011846336536109447,0,0.26902620304765773,spine,instrumental_and_promoted_OR_score_ratio_below_0p5,1,149,0.2684563758389262,53,0,
held_out_0197__cand07,1989b1d6237e473dd94df4f7,held_out_0197,7,2026505707,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0197/candidate_07_seed2026505707.wav,c354eccc98451596299f8403d1f485d4eddce77a8330e84827a3cbf916f16a78,instrumental,0,5.811136361444369e-05,0.01251599844545126,0,0.28423399325746035,spine,instrumental_and_promoted_OR_score_ratio_below_0p5,1,149,0.2684563758389262,54,0,
dev_0027__cand04,f72eca3f4b3517ea4c86eedf,dev_0027,4,2026079704,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0027/candidate_04_seed2026079704.wav,8dd08c3a415336667a69601434187767cdc306d563e6ebd84a374f88dc912bcc,instrumental,0,3.21582479045901e-06,0.015647511929273605,0,0.3553495807454001,spine,instrumental_and_promoted_OR_score_ratio_below_0p5,1,149,0.2684563758389262,55,0,
dev_0115__cand02,f6afd5f04008f96306133df6,dev_0115,2,2026167702,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0115/candidate_02_seed2026167702.wav,78f785f51254e22ced072825a906b8943e64336feaccbac8e51198515425968e,instrumental,0,2.7761814180848887e-06,0.02056588977575302,0,0.467044239525255,spine,instrumental_and_promoted_OR_score_ratio_below_0p5,1,149,0.2684563758389262,56,0,
dev_0254__cand04,a01b3fd9bc949d1f478694bb,dev_0254,4,2026306704,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0254/candidate_04_seed2026306704.wav,377dde02ab22b60a4b1fe0ae1214d0145c2b08bd8d81c30f5ccd6dfee4a73d73,instrumental,0,0.00748548423871398,0.021894901990890503,0,0.4972256469968863,spine,instrumental_and_promoted_OR_score_ratio_below_0p5,1,149,0.2684563758389262,57,0,
held_out_0075__cand02,2fc3c1e81dfe781aa05ebc74,held_out_0075,2,2026383702,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0075/candidate_02_seed2026383702.wav,76a181c453e1be562847495370c6a43da5c8b27fa46b6be3f8730ddbfc1c8dc5,instrumental,0,1.9332051124365535e-06,0.010415551252663136,0,0.23653356441555937,spine,instrumental_and_promoted_OR_score_ratio_below_0p5,1,149,0.2684563758389262,58,0,
held_out_0161__cand05,dae3af8f556e7112d5fa16bd,held_out_0161,5,2026469705,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0161/candidate_05_seed2026469705.wav,980a1f59e7974d601fc41510019d23f45bff100d40a3045dfc9cf15f98fb6332,instrumental,0,1.3217145351518411e-05,0.011895540170371532,0,0.2701436005537412,spine,instrumental_and_promoted_OR_score_ratio_below_0p5,1,149,0.2684563758389262,59,0,
dev_0187__cand03,bec11d4a294a91452c10797a,dev_0187,3,2026239703,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0187/candidate_03_seed2026239703.wav,98453cad9a2d460c3485eb6f4fe1852ef5b3574e37f9c5adef4e106ddf8d3514,instrumental,0,1.7703418961900752e-06,0.01606055535376072,0,0.3647296539726683,spine,instrumental_and_promoted_OR_score_ratio_below_0p5,1,149,0.2684563758389262,60,0,
dev_0194__cand01,1bf5fead48fd57d1c4b5cc0a,dev_0194,1,2026246701,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0194/candidate_01_seed2026246701.wav,e88963c89ad6092933830e19a5e88713021d34747c95ec2fe414d1bc97bb2072,instrumental,0,4.85115269839298e-05,0.01653686910867691,0,0.3755465745078804,spine,instrumental_and_promoted_OR_score_ratio_below_0p5,1,149,0.2684563758389262,61,0,
held_out_0127__cand07,d21873af9402cae5ca6ac4d5,held_out_0127,7,2026435707,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0127/candidate_07_seed2026435707.wav,db32be913bd14088d035aba890a2a02370b6de203ab450c51ef12312e43e78c2,instrumental,0,5.484098437591456e-06,0.012674576602876186,0,0.28783524833309343,spine,instrumental_and_promoted_OR_score_ratio_below_0p5,1,149,0.2684563758389262,62,0,
held_out_0202__cand04,3c35b627840eb95246de95c4,held_out_0202,4,2026510704,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0202/candidate_04_seed2026510704.wav,ec5ee86936438b0d410ebeb9ddbe3e21795cda253f9d35d30567a2ec8a05ded4,instrumental,0,5.815963049826678e-06,0.010209622792899609,0,0.23185700036043852,spine,instrumental_and_promoted_OR_score_ratio_below_0p5,1,149,0.2684563758389262,63,0,
held_out_0151__cand04,a6f7fddb7dce13134178a4e0,held_out_0151,4,2026459704,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0151/candidate_04_seed2026459704.wav,d826fd951fd342fe5214ffa01cd5481cd867002336a8593d913d5d0a0963f4ab,instrumental,0,3.079016551055247e-06,0.011829162016510963,0,0.2686361756511994,spine,instrumental_and_promoted_OR_score_ratio_below_0p5,1,149,0.2684563758389262,64,0,
held_out_0247__cand07,10aeadeda4f66afea0ec0eb5,held_out_0247,7,2026555707,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0247/candidate_07_seed2026555707.wav,5a9dc0c91a47a398bbdefefb815199e4bcd8852aee5a41c9e3036195e6372e3f,instrumental,0,2.7369192139303777e-06,0.02010258287191391,0,0.45652270007669415,spine,instrumental_and_promoted_OR_score_ratio_below_0p5,1,149,0.2684563758389262,65,0,
dev_0215__cand01,e54d90ff13b1fb332520c9b0,dev_0215,1,2026267701,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0215/candidate_01_seed2026267701.wav,bf433523097148ab7beddb5b8ba321f7e12ed540f7876e56880e46c583ac4c06,instrumental,0,6.198292794579174e-06,0.010410028509795666,0,0.23640814483630673,spine,instrumental_and_promoted_OR_score_ratio_below_0p5,1,149,0.2684563758389262,66,0,
dev_0120__cand06,60aaa9eb4fc55ab87d7664a2,dev_0120,6,2026172706,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0120/candidate_06_seed2026172706.wav,ef15cf99d649cd46de50b7252b63ab9926e427dec7e3f262566baff685647fbe,instrumental,0,1.1200053222637507e-06,0.014210797846317291,0,0.3227223011282221,spine,instrumental_and_promoted_OR_score_ratio_below_0p5,1,149,0.2684563758389262,67,0,
dev_0080__cand04,07c8878b45eb9909b93b0bdc,dev_0080,4,2026132704,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0080/candidate_04_seed2026132704.wav,adf9f804aea8c018ebd192e100adf66f4dd4c479599a37a5951a3bc50cf058ef,instrumental,0,0.0014190248912200332,0.01275494135916233,0,0.2896603041363462,spine,instrumental_and_promoted_OR_score_ratio_below_0p5,1,149,0.2684563758389262,68,0,
dev_0137__cand07,dd29a2a534343d2e02e66572,dev_0137,7,2026189707,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0137/candidate_07_seed2026189707.wav,eb2d731a2c380a3cb272381f887041e37465b963b8d4f7a57ff661acd654e41a,instrumental,0,1.2265263649169356e-05,0.017240839079022408,0,0.39153348891001166,spine,instrumental_and_promoted_OR_score_ratio_below_0p5,1,149,0.2684563758389262,69,0,
dev_0058__cand00,21a9e2ae7f46a36d916b0ec9,dev_0058,0,2026110700,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0058/candidate_00_seed2026110700.wav,3cd7fce31830a8961fa55a536709ff4fc8c8d49694ca20bbcb25992f6bef982d,instrumental,0,2.713814865273889e-06,0.020132536068558693,0,0.45720292680652946,spine,instrumental_and_promoted_OR_score_ratio_below_0p5,1,149,0.2684563758389262,70,0,
dev_0251__cand01,827f81b02025893cac1dc17e,dev_0251,1,2026303701,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0251/candidate_01_seed2026303701.wav,9844b3d9f003ea44a05b41cf9337f5df485a192fddb374632108be03fcec159d,instrumental,0,9.7196752903983e-06,0.00967465154826641,0,0.21970798853347795,spine,instrumental_and_promoted_OR_score_ratio_below_0p5,1,149,0.2684563758389262,71,0,
dev_0150__cand07,54e09a1656ad33ddaf46baa2,dev_0150,7,2026202707,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0150/candidate_07_seed2026202707.wav,84383cf3d6e33493dad8192f1358944804167e7ae80f2211d7598a5a4a485e30,instrumental,0,2.403740381851094e-06,0.013865219429135323,0,0.3148743348690922,spine,instrumental_and_promoted_OR_score_ratio_below_0p5,1,149,0.2684563758389262,72,0,
dev_0085__cand07,17daae7e2f74d02bb669b668,dev_0085,7,2026137707,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0085/candidate_07_seed2026137707.wav,42917201fa804fcd9d52bfccd8f1dd025ba8a4229765ba79d68cebd0102c3fc4,instrumental,0,0.013970345258712769,0.019090039655566216,0,0.4418510495776308,spine,instrumental_and_promoted_OR_score_ratio_below_0p5,1,149,0.2684563758389262,73,0,
held_out_0048__cand04,1983a7d4a1395d4f040ade5d,held_out_0048,4,2026356704,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0048/candidate_04_seed2026356704.wav,8d2df0829a512f941841946529fdf5902abfcefb9478227852b426c12bf1f873,instrumental,0,0.0006549123791046441,0.018463192507624626,0,0.41929271225106485,spine,instrumental_and_promoted_OR_score_ratio_below_0p5,1,149,0.2684563758389262,74,0,
dev_0067__cand03,ad421bef8669a52b27616469,dev_0067,3,2026119703,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0067/candidate_03_seed2026119703.wav,6a186b08959e7e20c41a2b3020b2ea9fa8e6986ee8207738480dc389f8173db2,instrumental,0,2.6650548534234986e-05,0.014150398783385754,0,0.3213506593114816,spine,instrumental_and_promoted_OR_score_ratio_below_0p5,1,149,0.2684563758389262,75,0,
held_out_0182__cand07,f1ee3da43b70f4e24d0a664e,held_out_0182,7,2026490707,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0182/candidate_07_seed2026490707.wav,cb08d5be3dba897c31c5f99ed16ac0dacc4fba97ae68f81b4cffd586188da03e,instrumental,0,3.383684543223353e-06,0.020606182515621185,0,0.4679592737034651,spine,instrumental_and_promoted_OR_score_ratio_below_0p5,1,149,0.2684563758389262,76,0,
dev_0134__cand03,c7786d88f278b8e4bf8f7f02,dev_0134,3,2026186703,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0134/candidate_03_seed2026186703.wav,56db08a1422648e4b5dffe4c090dc31e95b54859e38e74073757a1ab0cdca3f5,instrumental,0,1.4878972251608502e-05,0.011775895021855831,0,0.26742650063680573,spine,instrumental_and_promoted_OR_score_ratio_below_0p5,1,149,0.2684563758389262,77,0,
held_out_0177__cand06,6991e62c43551e787031cc04,held_out_0177,6,2026485706,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0177/candidate_06_seed2026485706.wav,84216cbe58a357117204f2922604bcc26a1d59ba4dc93cf0e4cbae90308f8985,instrumental,0,1.591869136063906e-06,0.015091908164322376,0,0.3427320115223581,spine,instrumental_and_promoted_OR_score_ratio_below_0p5,1,149,0.2684563758389262,78,0,
held_out_0130__cand05,a358c1bbed36591f90f777cb,held_out_0130,5,2026438705,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0130/candidate_05_seed2026438705.wav,ba718cc974b3c0db0d6844a859579efe4e05f240c80fc87fb05024dfb86d53cf,instrumental,0,0.0011276595760136843,0.0183294378221035,0,0.4162551896316543,spine,instrumental_and_promoted_OR_score_ratio_below_0p5,1,149,0.2684563758389262,79,0,
held_out_0147__cand07,30e097fb147185b498f7f9f7,held_out_0147,7,2026455707,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0147/candidate_07_seed2026455707.wav,3170eec045c8a59359c9367fb826c1f121883bcb40d29ea32ae17107fdf95673,instrumental,0,3.3059236557164695e-06,0.016841132193803787,0,0.3824562838741258,spine,instrumental_and_promoted_OR_score_ratio_below_0p5,1,149,0.2684563758389262,80,0,
dev_0147__cand02,b18020f3a1fc6bdb7a2fa97a,dev_0147,2,2026199702,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0147/candidate_02_seed2026199702.wav,91fa6c992b7a19b7e5d6cc7a4870ba6836992c22191b1b7c6b1ab673b50e8802,instrumental,0,0.00018864691082853824,0.010991756804287434,0,0.24961899308424174,spine,instrumental_and_promoted_OR_score_ratio_below_0p5,1,149,0.2684563758389262,81,0,
dev_0016__cand04,3d1e00c29971745f9b989d79,dev_0016,4,2026068704,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0016/candidate_04_seed2026068704.wav,34f29101aa08b7a15fa3f1d45727afe3bdbeef534050cf2fde2758b6b494abdb,instrumental,0,1.6003338032533065e-06,0.016165107488632202,0,0.3671039967730156,spine,instrumental_and_promoted_OR_score_ratio_below_0p5,1,149,0.2684563758389262,82,0,
held_out_0022__cand06,d4e4fda64a04b32fc82ee888,held_out_0022,6,2026330706,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0022/candidate_06_seed2026330706.wav,967fad518d7c3a81445d01d0cb551753e2b2212dbc0c696537ee8a9185e21836,instrumental,0,1.2854272426920943e-05,0.01852448284626007,0,0.4206845946305953,spine,instrumental_and_promoted_OR_score_ratio_below_0p5,1,149,0.2684563758389262,83,0,
held_out_0078__cand02,bc5606f2aadb9bdbd270b3aa,held_out_0078,2,2026386702,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0078/candidate_02_seed2026386702.wav,187409615f2db0bb266d218f78a32c52320285be379c6c4503b691e70220ed9a,instrumental,0,1.4513981113850605e-05,0.02069898322224617,0,0.4700667456351766,spine,instrumental_and_promoted_OR_score_ratio_below_0p5,1,149,0.2684563758389262,84,0,
dev_0079__cand05,68fd3d2d4d3ff334a6154c1d,dev_0079,5,2026131705,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0079/candidate_05_seed2026131705.wav,c0b556b8f133dc1392add1da0bcdded3bea873c873cb0bcd3ab54cc91ee6cf74,instrumental,0,1.1256107654844527e-06,0.015087905339896679,0,0.3426411087649166,spine,instrumental_and_promoted_OR_score_ratio_below_0p5,1,149,0.2684563758389262,85,0,
dev_0041__cand00,382f888fd858bd50490082a1,dev_0041,0,2026093700,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0041/candidate_00_seed2026093700.wav,8a1ff2b97a911f7b56168d3440a258737b17b7a5090c9427377f55f6218b3fc8,instrumental,0,3.811899432548671e-06,0.012157393619418144,0,0.2760902017613985,spine,instrumental_and_promoted_OR_score_ratio_below_0p5,1,149,0.2684563758389262,86,0,
dev_0158__cand01,93217a9e8553c22c364f97a7,dev_0158,1,2026210701,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0158/candidate_01_seed2026210701.wav,7c97f302bc88c6919b9ba05348176a4dfc1bda38acb00226185cae0c301d4589,instrumental,0,4.6348508476512507e-05,0.016759783029556274,0,0.3806088725067465,spine,instrumental_and_promoted_OR_score_ratio_below_0p5,1,149,0.2684563758389262,87,0,
held_out_0043__cand05,429dcdfefe1e7f21a3fd874b,held_out_0043,5,2026351705,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0043/candidate_05_seed2026351705.wav,b4b5afd59b362be30920affff96ee28359f84ba3190f6784894ecb2951893ec1,instrumental,0,1.4474103409156669e-06,0.016787182539701462,0,0.3812311058999358,spine,instrumental_and_promoted_OR_score_ratio_below_0p5,1,149,0.2684563758389262,88,0,
held_out_0201__cand06,8406359d8263fb90b6319169,held_out_0201,6,2026509706,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0201/candidate_06_seed2026509706.wav,8c3a3a15cdc394b92ea224350972d53d4c5d3473df187d2e34a8d64469d57424,instrumental,0,0.0021543656475842,0.012772174552083015,0,0.29005166398364646,spine,instrumental_and_promoted_OR_score_ratio_below_0p5,1,149,0.2684563758389262,89,0,
held_out_0178__cand02,6c27e3e2af12c6d1cf9fad13,held_out_0178,2,2026486702,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0178/candidate_02_seed2026486702.wav,2a6c8cae61416bdf2ba4af3ba4c55b3b44962d27078c6d4a4bd0592c94e9856b,instrumental,0,5.585512099059997e-06,0.014393446035683155,0,0.3268701782992657,spine,instrumental_and_promoted_OR_score_ratio_below_0p5,1,149,0.2684563758389262,90,0,
held_out_0146__cand06,28434f4119f79b8dd84e987d,held_out_0146,6,2026454706,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0146/candidate_06_seed2026454706.wav,813e8791577f45049cb1493bdc9ed426ae157dbfd5b6a27692ec3131bd4040c6,instrumental,0,6.115499672887381e-06,0.013737143948674202,0,0.31196578503117955,spine,instrumental_and_promoted_OR_score_ratio_below_0p5,1,149,0.2684563758389262,91,0,
dev_0033__cand02,94aaeb911896ba16bdcce020,dev_0033,2,2026085702,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0033/candidate_02_seed2026085702.wav,c371fa98379a41a05df4b2239202901e05374894d88776778fb79bc1b6f73095,instrumental,0,2.3209652226796607e-06,0.017967985942959785,0,0.4080467425447366,spine,instrumental_and_promoted_OR_score_ratio_below_0p5,1,149,0.2684563758389262,92,0,
held_out_0190__cand05,dec7071fc49f0befbc3d09ba,held_out_0190,5,2026498705,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0190/candidate_05_seed2026498705.wav,35448f1ee619753843d395d0851b3fde605842468297c54b7e6ea56660209ea5,instrumental,0,8.506641279382166e-06,0.021746329963207245,0,0.49385162766484353,spine,instrumental_and_promoted_OR_score_ratio_below_0p5,1,149,0.2684563758389262,93,0,
dev_0244__cand06,c8a56ea23b28adfe20872a5c,dev_0244,6,2026296706,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0244/candidate_06_seed2026296706.wav,8a753a46f1cf1f05feddb5be93f9758e68ea4074b18cd14adf9e5ff2038c660e,instrumental,0,3.4087729545717593e-06,0.016571950167417526,0,0.3763432532113017,spine,instrumental_and_promoted_OR_score_ratio_below_0p5,1,149,0.2684563758389262,94,0,
dev_0250__cand00,9ca73a6f370fa5efd696d4d2,dev_0250,0,2026302700,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0250/candidate_00_seed2026302700.wav,d79906f1a8f051c032cd90afc6a16bcb92e19cc10b4fc01edeed288d7abf5c09,instrumental,0,2.1251331418170594e-05,0.014949207194149494,0,0.33949132187456627,spine,instrumental_and_promoted_OR_score_ratio_below_0p5,1,149,0.2684563758389262,95,0,
dev_0173__cand01,27d1e695ff646e49fbdc434e,dev_0173,1,2026225701,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0173/candidate_01_seed2026225701.wav,bd6d4459b00265f4b58b8f085982323a6962737508c3222541c34ee97424754e,instrumental,0,4.454259851627285e-06,0.015672091394662857,0,0.35590777189812106,spine,instrumental_and_promoted_OR_score_ratio_below_0p5,1,149,0.2684563758389262,96,0,
dev_0246__cand04,e246fefb673350f5732daa9c,dev_0246,4,2026298704,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0246/candidate_04_seed2026298704.wav,c0d8e1f96c47c504139f1a40c26225ea2a7af715a5901295630782bd80c38f0c,instrumental,0,3.5724995086638955e-06,0.010003162547945976,0,0.22716835964768647,spine,instrumental_and_promoted_OR_score_ratio_below_0p5,1,149,0.2684563758389262,97,0,
held_out_0107__cand03,308cfbeaba482e4eb25cf1e6,held_out_0107,3,2026415703,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0107/candidate_03_seed2026415703.wav,cbc0aa02e9fda9c1240dae448207530bda1ea1a0c0c1c2338f6e4b37c372a2af,instrumental,0,1.5357541087723803e-06,0.010819372721016407,0,0.24570421021049044,spine,instrumental_and_promoted_OR_score_ratio_below_0p5,1,149,0.2684563758389262,98,0,
held_out_0223__cand00,d71133048dfc2c53fa0f624a,held_out_0223,0,2026531700,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0223/candidate_00_seed2026531700.wav,a7955eae77a6b0157e9acc38dce105da1b105eec3c770c555b2a908274b69550,instrumental,0,2.599883828224847e-06,0.016289543360471725,0,0.369929892358699,spine,instrumental_and_promoted_OR_score_ratio_below_0p5,1,149,0.2684563758389262,99,0,
