task_id,prompt_id,candidate_index,requested_vocal,prompt_split,evpd_cache_index,sigma,demucs_score,panns_score,candidate_present,target_status
dev_0098__cand07,dev_0098,7,1,train,791,0.8,0.23484167456626892,0.11097964644432068,1,PENDING_PROMOTED_INSTRUMENT
dev_0099__cand00,dev_0099,0,1,train,792,0.8,0.4064127802848816,0.16930167376995087,1,PENDING_PROMOTED_INSTRUMENT
dev_0099__cand01,dev_0099,1,1,train,793,0.8,0.6875543594360352,0.1375330686569214,1,PENDING_PROMOTED_INSTRUMENT
dev_0099__cand02,dev_0099,2,1,train,794,0.8,0.9096937775611877,0.13403572142124176,1,PENDING_PROMOTED_INSTRUMENT
dev_0099__cand03,dev_0099,3,1,train,795,0.8,0.7450478076934814,0.2278650403022766,1,PENDING_PROMOTED_INSTRUMENT
dev_0099__cand04,dev_0099,4,1,train,796,0.8,0.617380678653717,0.10151507705450058,1,PENDING_PROMOTED_INSTRUMENT
dev_0099__cand05,dev_0099,5,1,train,797,0.8,0.4629787504673004,0.13102155923843384,1,PENDING_PROMOTED_INSTRUMENT
dev_0099__cand06,dev_0099,6,1,train,798,0.8,0.8211109638214111,0.1563231348991394,1,PENDING_PROMOTED_INSTRUMENT
dev_0099__cand07,dev_0099,7,1,train,799,0.8,0.5389022827148438,0.11927018314599991,1,PENDING_PROMOTED_INSTRUMENT
dev_0100__cand00,dev_0100,0,1,train,800,0.8,0.3638930916786194,0.17346763610839844,1,PENDING_PROMOTED_INSTRUMENT
dev_0100__cand01,dev_0100,1,1,train,801,0.8,0.8300297856330872,0.17633889615535736,1,PENDING_PROMOTED_INSTRUMENT
dev_0100__cand02,dev_0100,2,1,train,802,0.8,0.62720787525177,0.2042396366596222,1,PENDING_PROMOTED_INSTRUMENT
dev_0100__cand03,dev_0100,3,1,train,803,0.8,0.6718302965164185,0.29124122858047485,1,PENDING_PROMOTED_INSTRUMENT
dev_0100__cand04,dev_0100,4,1,train,804,0.8,0.542758047580719,0.18758262693881989,1,PENDING_PROMOTED_INSTRUMENT
dev_0100__cand05,dev_0100,5,1,train,805,0.8,0.32870200276374817,0.14286856353282928,1,PENDING_PROMOTED_INSTRUMENT
dev_0100__cand06,dev_0100,6,1,train,806,0.8,0.6056368350982666,0.23678353428840637,1,PENDING_PROMOTED_INSTRUMENT
dev_0100__cand07,dev_0100,7,1,train,807,0.8,0.9001225829124451,0.3312620222568512,1,PENDING_PROMOTED_INSTRUMENT
dev_0101__cand00,dev_0101,0,1,train,808,0.8,0.21471372246742249,0.11850360035896301,1,PENDING_PROMOTED_INSTRUMENT
dev_0101__cand01,dev_0101,1,1,train,809,0.8,0.6019555330276489,0.18513375520706177,1,PENDING_PROMOTED_INSTRUMENT
dev_0101__cand02,dev_0101,2,1,train,810,0.8,0.17688514292240143,0.6851643323898315,1,PENDING_PROMOTED_INSTRUMENT
dev_0101__cand03,dev_0101,3,1,train,811,0.8,0.28655925393104553,0.5872642993927002,1,PENDING_PROMOTED_INSTRUMENT
dev_0101__cand04,dev_0101,4,1,train,812,0.8,0.12708893418312073,0.5240885615348816,1,PENDING_PROMOTED_INSTRUMENT
dev_0101__cand05,dev_0101,5,1,train,813,0.8,0.03600436449050903,0.373960942029953,0,PENDING_PROMOTED_INSTRUMENT
dev_0101__cand06,dev_0101,6,1,train,814,0.8,0.48145541548728943,0.07208126038312912,1,PENDING_PROMOTED_INSTRUMENT
dev_0101__cand07,dev_0101,7,1,train,815,0.8,0.5209236741065979,0.5044546127319336,1,PENDING_PROMOTED_INSTRUMENT
dev_0102__cand00,dev_0102,0,1,train,816,0.8,0.1938512921333313,0.45772379636764526,1,PENDING_PROMOTED_INSTRUMENT
dev_0102__cand01,dev_0102,1,1,train,817,0.8,0.13208140432834625,0.4448048174381256,1,PENDING_PROMOTED_INSTRUMENT
dev_0102__cand02,dev_0102,2,1,train,818,0.8,0.2623107135295868,0.07540576905012131,1,PENDING_PROMOTED_INSTRUMENT
dev_0102__cand03,dev_0102,3,1,train,819,0.8,0.4036066234111786,0.14042173326015472,1,PENDING_PROMOTED_INSTRUMENT
dev_0102__cand04,dev_0102,4,1,train,820,0.8,0.6653002500534058,0.3330250382423401,1,PENDING_PROMOTED_INSTRUMENT
dev_0102__cand05,dev_0102,5,1,train,821,0.8,0.29750877618789673,0.15024103224277496,1,PENDING_PROMOTED_INSTRUMENT
dev_0102__cand06,dev_0102,6,1,train,822,0.8,0.35843998193740845,0.2977037727832794,1,PENDING_PROMOTED_INSTRUMENT
dev_0102__cand07,dev_0102,7,1,train,823,0.8,0.24579796195030212,0.2313249558210373,1,PENDING_PROMOTED_INSTRUMENT
dev_0103__cand00,dev_0103,0,0,val,824,0.8,0.5500697493553162,0.17945362627506256,1,PENDING_PROMOTED_INSTRUMENT
dev_0103__cand01,dev_0103,1,0,val,825,0.8,0.07536811381578445,0.16048862040042877,1,PENDING_PROMOTED_INSTRUMENT
dev_0103__cand02,dev_0103,2,0,val,826,0.8,3.520276368362829e-05,0.01878996379673481,0,PENDING_PROMOTED_INSTRUMENT
dev_0103__cand03,dev_0103,3,0,val,827,0.8,0.00010172157635679469,0.02006598934531212,0,PENDING_PROMOTED_INSTRUMENT
dev_0103__cand04,dev_0103,4,0,val,828,0.8,0.008621159940958023,0.016783980652689934,0,PENDING_PROMOTED_INSTRUMENT
dev_0103__cand05,dev_0103,5,0,val,829,0.8,0.0030667053069919348,0.02324284054338932,0,PENDING_PROMOTED_INSTRUMENT
dev_0103__cand06,dev_0103,6,0,val,830,0.8,0.8688701391220093,0.012986763380467892,0,PENDING_PROMOTED_INSTRUMENT
dev_0103__cand07,dev_0103,7,0,val,831,0.8,0.0002938884135801345,0.011619229800999165,0,PENDING_PROMOTED_INSTRUMENT
dev_0104__cand00,dev_0104,0,0,train,832,0.8,0.3989734649658203,0.23030750453472137,1,PENDING_PROMOTED_INSTRUMENT
dev_0104__cand01,dev_0104,1,0,train,833,0.8,0.3686569929122925,0.27700164914131165,1,PENDING_PROMOTED_INSTRUMENT
dev_0104__cand02,dev_0104,2,0,train,834,0.8,0.37656036019325256,0.23808686435222626,1,PENDING_PROMOTED_INSTRUMENT
dev_0104__cand03,dev_0104,3,0,train,835,0.8,0.6784386038780212,0.2333037257194519,1,PENDING_PROMOTED_INSTRUMENT
dev_0104__cand04,dev_0104,4,0,train,836,0.8,0.5591254234313965,0.17302128672599792,1,PENDING_PROMOTED_INSTRUMENT
dev_0104__cand05,dev_0104,5,0,train,837,0.8,0.16765744984149933,0.06339460611343384,1,PENDING_PROMOTED_INSTRUMENT
dev_0104__cand06,dev_0104,6,0,train,838,0.8,0.4248010516166687,0.2222234457731247,1,PENDING_PROMOTED_INSTRUMENT
dev_0104__cand07,dev_0104,7,0,train,839,0.8,0.4131923019886017,0.23106928169727325,1,PENDING_PROMOTED_INSTRUMENT
dev_0105__cand00,dev_0105,0,1,train,840,0.8,0.6978455781936646,0.22182707488536835,1,PENDING_PROMOTED_INSTRUMENT
dev_0105__cand01,dev_0105,1,1,train,841,0.8,0.3685532510280609,0.22814816236495972,1,PENDING_PROMOTED_INSTRUMENT
dev_0105__cand02,dev_0105,2,1,train,842,0.8,0.6052065491676331,0.11840187758207321,1,PENDING_PROMOTED_INSTRUMENT
dev_0105__cand03,dev_0105,3,1,train,843,0.8,0.7891618609428406,0.17145328223705292,1,PENDING_PROMOTED_INSTRUMENT
dev_0105__cand04,dev_0105,4,1,train,844,0.8,0.22720596194267273,0.7136871814727783,1,PENDING_PROMOTED_INSTRUMENT
dev_0105__cand05,dev_0105,5,1,train,845,0.8,0.15093320608139038,0.23501399159431458,1,PENDING_PROMOTED_INSTRUMENT
dev_0105__cand06,dev_0105,6,1,train,846,0.8,0.29557687044143677,0.14719407260417938,1,PENDING_PROMOTED_INSTRUMENT
dev_0105__cand07,dev_0105,7,1,train,847,0.8,0.8935499787330627,0.4095677137374878,1,PENDING_PROMOTED_INSTRUMENT
dev_0106__cand00,dev_0106,0,1,train,848,0.8,0.45360109210014343,0.11385371536016464,1,PENDING_PROMOTED_INSTRUMENT
dev_0106__cand01,dev_0106,1,1,train,849,0.8,0.3253346085548401,0.29109975695610046,1,PENDING_PROMOTED_INSTRUMENT
dev_0106__cand02,dev_0106,2,1,train,850,0.8,0.27989548444747925,0.15239642560482025,1,PENDING_PROMOTED_INSTRUMENT
dev_0106__cand03,dev_0106,3,1,train,851,0.8,0.5074850916862488,0.3817102611064911,1,PENDING_PROMOTED_INSTRUMENT
dev_0106__cand04,dev_0106,4,1,train,852,0.8,0.6659117341041565,0.5002248287200928,1,PENDING_PROMOTED_INSTRUMENT
dev_0106__cand05,dev_0106,5,1,train,853,0.8,0.2620125412940979,0.12314728647470474,1,PENDING_PROMOTED_INSTRUMENT
dev_0106__cand06,dev_0106,6,1,train,854,0.8,0.27109023928642273,0.09547177702188492,1,PENDING_PROMOTED_INSTRUMENT
dev_0106__cand07,dev_0106,7,1,train,855,0.8,0.37863966822624207,0.25705593824386597,1,PENDING_PROMOTED_INSTRUMENT
dev_0107__cand00,dev_0107,0,1,train,856,0.8,0.9850839376449585,0.6688135266304016,1,PENDING_PROMOTED_INSTRUMENT
dev_0107__cand01,dev_0107,1,1,train,857,0.8,0.1129349023103714,0.07764271646738052,1,PENDING_PROMOTED_INSTRUMENT
dev_0107__cand02,dev_0107,2,1,train,858,0.8,0.2392764687538147,0.4299249053001404,1,PENDING_PROMOTED_INSTRUMENT
dev_0107__cand03,dev_0107,3,1,train,859,0.8,0.9169377088546753,0.19042909145355225,1,PENDING_PROMOTED_INSTRUMENT
dev_0107__cand04,dev_0107,4,1,train,860,0.8,0.2809073030948639,0.10447504371404648,1,PENDING_PROMOTED_INSTRUMENT
dev_0107__cand05,dev_0107,5,1,train,861,0.8,0.5682219862937927,0.1804342418909073,1,PENDING_PROMOTED_INSTRUMENT
dev_0107__cand06,dev_0107,6,1,train,862,0.8,0.7914889454841614,0.2837946116924286,1,PENDING_PROMOTED_INSTRUMENT
dev_0107__cand07,dev_0107,7,1,train,863,0.8,0.6323890686035156,0.5947222113609314,1,PENDING_PROMOTED_INSTRUMENT
dev_0108__cand00,dev_0108,0,1,train,864,0.8,0.23169322311878204,0.07083074748516083,1,PENDING_PROMOTED_INSTRUMENT
dev_0108__cand01,dev_0108,1,1,train,865,0.8,0.2770088315010071,0.19894617795944214,1,PENDING_PROMOTED_INSTRUMENT
dev_0108__cand02,dev_0108,2,1,train,866,0.8,0.6079713702201843,0.14714519679546356,1,PENDING_PROMOTED_INSTRUMENT
dev_0108__cand03,dev_0108,3,1,train,867,0.8,0.19544504582881927,0.1230800449848175,1,PENDING_PROMOTED_INSTRUMENT
dev_0108__cand04,dev_0108,4,1,train,868,0.8,0.6477153897285461,0.10480097681283951,1,PENDING_PROMOTED_INSTRUMENT
dev_0108__cand05,dev_0108,5,1,train,869,0.8,0.46435773372650146,0.11819066852331161,1,PENDING_PROMOTED_INSTRUMENT
dev_0108__cand06,dev_0108,6,1,train,870,0.8,0.04027417674660683,0.5447576642036438,1,PENDING_PROMOTED_INSTRUMENT
dev_0108__cand07,dev_0108,7,1,train,871,0.8,0.6005347371101379,0.6601331830024719,1,PENDING_PROMOTED_INSTRUMENT
dev_0109__cand00,dev_0109,0,1,train,872,0.8,0.9999440312385559,0.09920293092727661,1,PENDING_PROMOTED_INSTRUMENT
dev_0109__cand01,dev_0109,1,1,train,873,0.8,0.402400404214859,0.10422784835100174,1,PENDING_PROMOTED_INSTRUMENT
dev_0109__cand02,dev_0109,2,1,train,874,0.8,0.9586285352706909,0.27563151717185974,1,PENDING_PROMOTED_INSTRUMENT
dev_0109__cand03,dev_0109,3,1,train,875,0.8,0.7717636823654175,0.15903201699256897,1,PENDING_PROMOTED_INSTRUMENT
dev_0109__cand04,dev_0109,4,1,train,876,0.8,0.699563205242157,0.1278189718723297,1,PENDING_PROMOTED_INSTRUMENT
dev_0109__cand05,dev_0109,5,1,train,877,0.8,0.8228839635848999,0.36486008763313293,1,PENDING_PROMOTED_INSTRUMENT
dev_0109__cand06,dev_0109,6,1,train,878,0.8,0.5137079954147339,0.23376530408859253,1,PENDING_PROMOTED_INSTRUMENT
dev_0109__cand07,dev_0109,7,1,train,879,0.8,0.715061604976654,0.1795802116394043,1,PENDING_PROMOTED_INSTRUMENT
dev_0110__cand00,dev_0110,0,1,train,880,0.8,0.2784273326396942,0.2548927664756775,1,PENDING_PROMOTED_INSTRUMENT
dev_0110__cand01,dev_0110,1,1,train,881,0.8,0.2633817195892334,0.19268028438091278,1,PENDING_PROMOTED_INSTRUMENT
dev_0110__cand02,dev_0110,2,1,train,882,0.8,0.42781540751457214,0.5700587034225464,1,PENDING_PROMOTED_INSTRUMENT
dev_0110__cand03,dev_0110,3,1,train,883,0.8,0.21538560092449188,0.0845276489853859,1,PENDING_PROMOTED_INSTRUMENT
dev_0110__cand04,dev_0110,4,1,train,884,0.8,0.28484445810317993,0.6165969371795654,1,PENDING_PROMOTED_INSTRUMENT
dev_0110__cand05,dev_0110,5,1,train,885,0.8,0.429177850484848,0.044588830322027206,1,PENDING_PROMOTED_INSTRUMENT
dev_0110__cand06,dev_0110,6,1,train,886,0.8,0.2872643768787384,0.1430021971464157,1,PENDING_PROMOTED_INSTRUMENT
dev_0110__cand07,dev_0110,7,1,train,887,0.8,0.4710976779460907,0.25597384572029114,1,PENDING_PROMOTED_INSTRUMENT
dev_0111__cand00,dev_0111,0,1,val,888,0.8,0.4023135304450989,0.25082921981811523,1,PENDING_PROMOTED_INSTRUMENT
dev_0111__cand01,dev_0111,1,1,val,889,0.8,0.598176121711731,0.20572464168071747,1,PENDING_PROMOTED_INSTRUMENT
dev_0111__cand02,dev_0111,2,1,val,890,0.8,0.5986983180046082,0.48114344477653503,1,PENDING_PROMOTED_INSTRUMENT
dev_0111__cand03,dev_0111,3,1,val,891,0.8,0.28502902388572693,0.37945356965065,1,PENDING_PROMOTED_INSTRUMENT
dev_0111__cand04,dev_0111,4,1,val,892,0.8,0.35915517807006836,0.3548978567123413,1,PENDING_PROMOTED_INSTRUMENT
dev_0111__cand05,dev_0111,5,1,val,893,0.8,0.2773668169975281,0.2158433347940445,1,PENDING_PROMOTED_INSTRUMENT
dev_0111__cand06,dev_0111,6,1,val,894,0.8,0.3015405535697937,0.2528044283390045,1,PENDING_PROMOTED_INSTRUMENT
dev_0111__cand07,dev_0111,7,1,val,895,0.8,0.6532513499259949,0.38567522168159485,1,PENDING_PROMOTED_INSTRUMENT
dev_0112__cand00,dev_0112,0,1,train,896,0.8,0.920875072479248,0.1793573945760727,1,PENDING_PROMOTED_INSTRUMENT
dev_0112__cand01,dev_0112,1,1,train,897,0.8,0.4600318372249603,0.06924789398908615,1,PENDING_PROMOTED_INSTRUMENT
dev_0112__cand02,dev_0112,2,1,train,898,0.8,0.7761160135269165,0.21385709941387177,1,PENDING_PROMOTED_INSTRUMENT
dev_0112__cand03,dev_0112,3,1,train,899,0.8,0.4800777733325958,0.18622232973575592,1,PENDING_PROMOTED_INSTRUMENT
dev_0112__cand04,dev_0112,4,1,train,900,0.8,0.262827068567276,0.15143968164920807,1,PENDING_PROMOTED_INSTRUMENT
dev_0112__cand05,dev_0112,5,1,train,901,0.8,0.8263115882873535,0.17231951653957367,1,PENDING_PROMOTED_INSTRUMENT
dev_0112__cand06,dev_0112,6,1,train,902,0.8,0.5708577036857605,0.16399255394935608,1,PENDING_PROMOTED_INSTRUMENT
dev_0112__cand07,dev_0112,7,1,train,903,0.8,0.5115058422088623,0.0904126912355423,1,PENDING_PROMOTED_INSTRUMENT
dev_0113__cand00,dev_0113,0,0,train,904,0.8,7.805138011462986e-06,0.01544938888400793,0,PENDING_PROMOTED_INSTRUMENT
dev_0113__cand01,dev_0113,1,0,train,905,0.8,0.19553925096988678,0.1135205551981926,1,PENDING_PROMOTED_INSTRUMENT
dev_0113__cand02,dev_0113,2,0,train,906,0.8,0.006913286168128252,0.5468979477882385,0,PENDING_PROMOTED_INSTRUMENT
dev_0113__cand03,dev_0113,3,0,train,907,0.8,0.01953127793967724,0.12860144674777985,0,PENDING_PROMOTED_INSTRUMENT
dev_0113__cand04,dev_0113,4,0,train,908,0.8,0.07822258770465851,0.033688995987176895,1,PENDING_PROMOTED_INSTRUMENT
dev_0113__cand05,dev_0113,5,0,train,909,0.8,0.0639399066567421,0.4016035497188568,1,PENDING_PROMOTED_INSTRUMENT
dev_0113__cand06,dev_0113,6,0,train,910,0.8,0.011967052705585957,0.047229133546352386,0,PENDING_PROMOTED_INSTRUMENT
dev_0113__cand07,dev_0113,7,0,train,911,0.8,0.026958970353007317,0.5257925391197205,0,PENDING_PROMOTED_INSTRUMENT
dev_0114__cand00,dev_0114,0,1,val,912,0.8,0.2428840845823288,0.05737542733550072,1,PENDING_PROMOTED_INSTRUMENT
dev_0114__cand01,dev_0114,1,1,val,913,0.8,0.6228896975517273,0.4212223291397095,1,PENDING_PROMOTED_INSTRUMENT
dev_0114__cand02,dev_0114,2,1,val,914,0.8,0.33374330401420593,0.11065775901079178,1,PENDING_PROMOTED_INSTRUMENT
dev_0114__cand03,dev_0114,3,1,val,915,0.8,0.049346182495355606,0.031547486782073975,0,PENDING_PROMOTED_INSTRUMENT
dev_0114__cand04,dev_0114,4,1,val,916,0.8,0.13292205333709717,0.19455616176128387,1,PENDING_PROMOTED_INSTRUMENT
dev_0114__cand05,dev_0114,5,1,val,917,0.8,0.3741667568683624,0.34995999932289124,1,PENDING_PROMOTED_INSTRUMENT
dev_0114__cand06,dev_0114,6,1,val,918,0.8,0.3723312318325043,0.04921385645866394,1,PENDING_PROMOTED_INSTRUMENT
dev_0114__cand07,dev_0114,7,1,val,919,0.8,0.39869025349617004,0.2139318436384201,1,PENDING_PROMOTED_INSTRUMENT
dev_0115__cand00,dev_0115,0,0,train,920,0.8,0.00013979172217659652,0.03848846256732941,0,PENDING_PROMOTED_INSTRUMENT
dev_0115__cand01,dev_0115,1,0,train,921,0.8,0.08020331710577011,0.456062376499176,1,PENDING_PROMOTED_INSTRUMENT
dev_0115__cand02,dev_0115,2,0,train,922,0.8,2.7761814180848887e-06,0.02056588977575302,0,PENDING_PROMOTED_INSTRUMENT
dev_0115__cand03,dev_0115,3,0,train,923,0.8,2.1862389985471964e-05,0.045062508434057236,0,PENDING_PROMOTED_INSTRUMENT
dev_0115__cand04,dev_0115,4,0,train,924,0.8,0.08243957906961441,0.48270395398139954,1,PENDING_PROMOTED_INSTRUMENT
dev_0115__cand05,dev_0115,5,0,train,925,0.8,1.675164639891591e-06,0.04688822105526924,0,PENDING_PROMOTED_INSTRUMENT
dev_0115__cand06,dev_0115,6,0,train,926,0.8,0.029500417411327362,0.016328398138284683,0,PENDING_PROMOTED_INSTRUMENT
dev_0115__cand07,dev_0115,7,0,train,927,0.8,0.002907439135015011,0.05346798151731491,0,PENDING_PROMOTED_INSTRUMENT
dev_0116__cand00,dev_0116,0,1,train,928,0.8,0.22088725864887238,0.10557067394256592,1,PENDING_PROMOTED_INSTRUMENT
dev_0116__cand01,dev_0116,1,1,train,929,0.8,0.39112287759780884,0.14094668626785278,1,PENDING_PROMOTED_INSTRUMENT
dev_0116__cand02,dev_0116,2,1,train,930,0.8,0.27876508235931396,0.1062268391251564,1,PENDING_PROMOTED_INSTRUMENT
dev_0116__cand03,dev_0116,3,1,train,931,0.8,0.25178399682044983,0.13046368956565857,1,PENDING_PROMOTED_INSTRUMENT
dev_0116__cand04,dev_0116,4,1,train,932,0.8,0.40573859214782715,0.42203572392463684,1,PENDING_PROMOTED_INSTRUMENT
dev_0116__cand05,dev_0116,5,1,train,933,0.8,0.4977995455265045,0.09320306777954102,1,PENDING_PROMOTED_INSTRUMENT
dev_0116__cand06,dev_0116,6,1,train,934,0.8,0.4423333704471588,0.4717036485671997,1,PENDING_PROMOTED_INSTRUMENT
dev_0116__cand07,dev_0116,7,1,train,935,0.8,0.33661627769470215,0.15609987080097198,1,PENDING_PROMOTED_INSTRUMENT
dev_0117__cand00,dev_0117,0,1,train,936,0.8,0.1630997210741043,0.051434315741062164,1,PENDING_PROMOTED_INSTRUMENT
dev_0117__cand01,dev_0117,1,1,train,937,0.8,0.17240332067012787,0.09270989894866943,1,PENDING_PROMOTED_INSTRUMENT
dev_0117__cand02,dev_0117,2,1,train,938,0.8,0.22909876704216003,0.6178010106086731,1,PENDING_PROMOTED_INSTRUMENT
dev_0117__cand03,dev_0117,3,1,train,939,0.8,0.35194477438926697,0.07721899449825287,1,PENDING_PROMOTED_INSTRUMENT
dev_0117__cand04,dev_0117,4,1,train,940,0.8,0.3398467004299164,0.08043483644723892,1,PENDING_PROMOTED_INSTRUMENT
dev_0117__cand05,dev_0117,5,1,train,941,0.8,0.2855280637741089,0.051658228039741516,1,PENDING_PROMOTED_INSTRUMENT
dev_0117__cand06,dev_0117,6,1,train,942,0.8,0.4668978154659271,0.05453327298164368,1,PENDING_PROMOTED_INSTRUMENT
dev_0117__cand07,dev_0117,7,1,train,943,0.8,0.1352900266647339,0.3614136874675751,1,PENDING_PROMOTED_INSTRUMENT
dev_0118__cand00,dev_0118,0,1,train,944,0.8,0.354136198759079,0.33824318647384644,1,PENDING_PROMOTED_INSTRUMENT
dev_0118__cand01,dev_0118,1,1,train,945,0.8,0.26266029477119446,0.1884497106075287,1,PENDING_PROMOTED_INSTRUMENT
dev_0118__cand02,dev_0118,2,1,train,946,0.8,0.2844795286655426,0.04803801327943802,1,PENDING_PROMOTED_INSTRUMENT
dev_0118__cand03,dev_0118,3,1,train,947,0.8,0.28390929102897644,0.07571098953485489,1,PENDING_PROMOTED_INSTRUMENT
dev_0118__cand04,dev_0118,4,1,train,948,0.8,0.08325828611850739,0.1075691506266594,1,PENDING_PROMOTED_INSTRUMENT
dev_0118__cand05,dev_0118,5,1,train,949,0.8,0.2692433297634125,0.16047146916389465,1,PENDING_PROMOTED_INSTRUMENT
dev_0118__cand06,dev_0118,6,1,train,950,0.8,0.3729926347732544,0.06725330650806427,1,PENDING_PROMOTED_INSTRUMENT
dev_0118__cand07,dev_0118,7,1,train,951,0.8,0.3152318000793457,0.0650048479437828,1,PENDING_PROMOTED_INSTRUMENT
dev_0119__cand00,dev_0119,0,0,train,952,0.8,0.05261589586734772,0.3114081919193268,1,PENDING_PROMOTED_INSTRUMENT
dev_0119__cand01,dev_0119,1,0,train,953,0.8,6.192376986291492e-06,0.03313709422945976,0,PENDING_PROMOTED_INSTRUMENT
dev_0119__cand02,dev_0119,2,0,train,954,0.8,3.279106294939993e-06,0.03463922441005707,0,PENDING_PROMOTED_INSTRUMENT
dev_0119__cand03,dev_0119,3,0,train,955,0.8,0.04013367369771004,0.05099308490753174,1,PENDING_PROMOTED_INSTRUMENT
dev_0119__cand04,dev_0119,4,0,train,956,0.8,3.509753923935932e-06,0.024672357365489006,0,PENDING_PROMOTED_INSTRUMENT
dev_0119__cand05,dev_0119,5,0,train,957,0.8,4.137886662647361e-06,0.019236022606492043,0,PENDING_PROMOTED_INSTRUMENT
dev_0119__cand06,dev_0119,6,0,train,958,0.8,0.044991593807935715,0.17522309720516205,1,PENDING_PROMOTED_INSTRUMENT
dev_0119__cand07,dev_0119,7,0,train,959,0.8,0.007598541676998138,0.09210514277219772,0,PENDING_PROMOTED_INSTRUMENT
dev_0120__cand00,dev_0120,0,0,train,960,0.8,0.7165592908859253,0.2928001284599304,1,PENDING_PROMOTED_INSTRUMENT
dev_0120__cand01,dev_0120,1,0,train,961,0.8,0.6486620306968689,0.2577492892742157,1,PENDING_PROMOTED_INSTRUMENT
dev_0120__cand02,dev_0120,2,0,train,962,0.8,0.9508320689201355,0.3551962077617645,1,PENDING_PROMOTED_INSTRUMENT
dev_0120__cand03,dev_0120,3,0,train,963,0.8,0.001549605978652835,0.19178254902362823,0,PENDING_PROMOTED_INSTRUMENT
dev_0120__cand04,dev_0120,4,0,train,964,0.8,0.36954328417778015,0.4633258879184723,1,PENDING_PROMOTED_INSTRUMENT
dev_0120__cand05,dev_0120,5,0,train,965,0.8,0.7582066059112549,0.43499138951301575,1,PENDING_PROMOTED_INSTRUMENT
dev_0120__cand06,dev_0120,6,0,train,966,0.8,1.1200053222637507e-06,0.014210797846317291,0,PENDING_PROMOTED_INSTRUMENT
dev_0120__cand07,dev_0120,7,0,train,967,0.8,0.49548956751823425,0.1669205129146576,1,PENDING_PROMOTED_INSTRUMENT
dev_0121__cand00,dev_0121,0,0,train,968,0.8,0.5069683194160461,0.2229689210653305,1,PENDING_PROMOTED_INSTRUMENT
dev_0121__cand01,dev_0121,1,0,train,969,0.8,0.6062692999839783,0.1269288808107376,1,PENDING_PROMOTED_INSTRUMENT
dev_0121__cand02,dev_0121,2,0,train,970,0.8,0.2326003909111023,0.43509232997894287,1,PENDING_PROMOTED_INSTRUMENT
dev_0121__cand03,dev_0121,3,0,train,971,0.8,0.571921169757843,0.10645094513893127,1,PENDING_PROMOTED_INSTRUMENT
dev_0121__cand04,dev_0121,4,0,train,972,0.8,0.2602217495441437,0.16222792863845825,1,PENDING_PROMOTED_INSTRUMENT
dev_0121__cand05,dev_0121,5,0,train,973,0.8,0.8144549131393433,0.192338764667511,1,PENDING_PROMOTED_INSTRUMENT
dev_0121__cand06,dev_0121,6,0,train,974,0.8,0.47424107789993286,0.13894091546535492,1,PENDING_PROMOTED_INSTRUMENT
dev_0121__cand07,dev_0121,7,0,train,975,0.8,0.12899242341518402,0.1721981316804886,1,PENDING_PROMOTED_INSTRUMENT
dev_0122__cand00,dev_0122,0,1,train,976,0.8,0.4147409498691559,0.4719785153865814,1,PENDING_PROMOTED_INSTRUMENT
dev_0122__cand01,dev_0122,1,1,train,977,0.8,0.06387212127447128,0.30049020051956177,1,PENDING_PROMOTED_INSTRUMENT
dev_0122__cand02,dev_0122,2,1,train,978,0.8,0.15619084239006042,0.5878468751907349,1,PENDING_PROMOTED_INSTRUMENT
dev_0122__cand03,dev_0122,3,1,train,979,0.8,0.00558499526232481,0.055656757205724716,0,PENDING_PROMOTED_INSTRUMENT
dev_0122__cand04,dev_0122,4,1,train,980,0.8,0.29576238989830017,0.39788123965263367,1,PENDING_PROMOTED_INSTRUMENT
dev_0122__cand05,dev_0122,5,1,train,981,0.8,0.1562202125787735,0.5487957000732422,1,PENDING_PROMOTED_INSTRUMENT
dev_0122__cand06,dev_0122,6,1,train,982,0.8,0.08405593037605286,0.3665803074836731,1,PENDING_PROMOTED_INSTRUMENT
dev_0122__cand07,dev_0122,7,1,train,983,0.8,0.16884241998195648,0.38887104392051697,1,PENDING_PROMOTED_INSTRUMENT
dev_0123__cand00,dev_0123,0,1,train,984,0.8,0.49343523383140564,0.510817289352417,1,PENDING_PROMOTED_INSTRUMENT
dev_0123__cand01,dev_0123,1,1,train,985,0.8,0.1722075641155243,0.1712861955165863,1,PENDING_PROMOTED_INSTRUMENT
dev_0123__cand02,dev_0123,2,1,train,986,0.8,0.20394979417324066,0.4479038119316101,1,PENDING_PROMOTED_INSTRUMENT
dev_0123__cand03,dev_0123,3,1,train,987,0.8,0.9131802916526794,0.4947398006916046,1,PENDING_PROMOTED_INSTRUMENT
dev_0123__cand04,dev_0123,4,1,train,988,0.8,0.2779204845428467,0.2366824448108673,1,PENDING_PROMOTED_INSTRUMENT
dev_0123__cand05,dev_0123,5,1,train,989,0.8,0.24600939452648163,0.20588873326778412,1,PENDING_PROMOTED_INSTRUMENT
dev_0123__cand06,dev_0123,6,1,train,990,0.8,0.4843059480190277,0.7039611339569092,1,PENDING_PROMOTED_INSTRUMENT
dev_0123__cand07,dev_0123,7,1,train,991,0.8,0.5953924059867859,0.5877793431282043,1,PENDING_PROMOTED_INSTRUMENT
