clip_path,true_label,rating_source,confidence,audio_sha256,source_package,source_rating_ids,clip_id,duplicate_presentations
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0256_ed28eaa9f22c.flac,yes,pi:Richard,5,6afdea7c328fb889a65ddad21d5f9c5acb4e79574038fe4c27ed636ee2a859e3,t2_aprime_core,aprime_0256_ed28eaa9f22c,pi_gold_6afdea7c328fb889,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0403_40521083e3a1.wav,yes,pi:Richard,4,6c3c9c3951626d28221bdcedd48b09fc7d49afcb98427b4bda9028111614fc54,t2_aprime_core,aprime_0403_40521083e3a1,pi_gold_6c3c9c3951626d28,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0502_95ced68c584f.wav,yes,pi:Richard,5,6f64d324a0ffd12fc8ca80257f935d3da4f5599432f090c04ac14dd92abac921,t2_aprime_core,aprime_0502_95ced68c584f,pi_gold_6f64d324a0ffd12f,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0357_e095ef7dbc7b.wav,yes,pi:Richard,5,6ff1e0bfb875983ed5a3e06b9bb8bcb5d3b9112955d594d6d988f1519f26f8d7,t2_aprime_core,aprime_0357_e095ef7dbc7b,pi_gold_6ff1e0bfb875983e,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0418_381620104ef8.flac,no,pi:Richard,5,70af6302a81baac757531d906fa400bc00dc94c0ace1e7aad9d02d459ad5fe8d,t2_aprime_core,aprime_0418_381620104ef8,pi_gold_70af6302a81baac7,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0253_0c49c4ef352f.wav,yes,pi:Richard,5,70f91d4710a3183b6cea26acd125a6608bdf3be4bd60386148c867cc65fd85f3,t2_aprime_core,aprime_0253_0c49c4ef352f,pi_gold_70f91d4710a3183b,1
orbit-research/adsr_phase2_20260604/paper_prep/pi_decisive_packet_20260709/media/decisive_29_47807785883b.flac,yes,pi:Richard,5,73693b53a269a8abbb441df477395c9eda24241c5bcdff3452fb1caecd7fca03,t1_decisive,decisive_29_47807785883b,pi_gold_73693b53a269a8ab,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0099_659447258733.wav,yes,pi:Richard,5,7468ba7524847c25ee93155f57abdeb8413fdbae58b81561763927958d4e0b2f,t2_aprime_core,aprime_0099_659447258733,pi_gold_7468ba7524847c25,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0334_ffa479660183.wav,yes,pi:Richard,5,749647c12564fd30d84f0b50f11002383454187d298ccee6d6d31325eeabf247,t2_aprime_core,aprime_0334_ffa479660183,pi_gold_749647c12564fd30,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0677_433b5bab9af2.wav,yes,pi:Richard,5,799299cbc2c40704535ba5bc7d550a1336dfdc5833d08beb063e44369e1efeb0,t2_aprime_core,aprime_0677_433b5bab9af2,pi_gold_799299cbc2c40704,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0203_a72b7fc4630f.flac,yes,pi:Richard,5,7a82d5d9e71899edaa556fcedd225ca872c4d65303be60000a561893d499a847,t2_aprime_core,aprime_0203_a72b7fc4630f;aprime_0441_ba8caca5699d,pi_gold_7a82d5d9e71899ed,2
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0450_30f99bdb26e3.flac,yes,pi:Richard,5,7ae0558aa5062ed498c5f39009e5cfb387e9e99340d125358bc0fd001ff83213,t2_aprime_core,aprime_0450_30f99bdb26e3,pi_gold_7ae0558aa5062ed4,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0367_865a227d0643.flac,yes,pi:Richard,5,7aed67dc3f354d1dcac9eb512319aa8d0dd440218e4cf45d3976eb1d2d8db498,t2_aprime_core,aprime_0367_865a227d0643,pi_gold_7aed67dc3f354d1d,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0064_57bc5f2e1e77.wav,yes,pi:Richard,5,7b2f813e28efc2d0005eca40da3e50305724e00f015dc90025210b4e04635074,t2_aprime_core,aprime_0064_57bc5f2e1e77,pi_gold_7b2f813e28efc2d0,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0356_e96e6b9403ea.flac,yes,pi:Richard,5,7cd363280ad5612aabcbadb36200af5ac807fe4f1852e7cfd1bedb0aca2c1aca,t2_aprime_core,aprime_0356_e96e6b9403ea,pi_gold_7cd363280ad5612a,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0434_45584248d7cc.wav,no,pi:Richard,5,7d5e8e65c71387718fb161303bdfbd69296b1c530df1adb1dae59f8ec85f9dd5,t2_aprime_core,aprime_0434_45584248d7cc,pi_gold_7d5e8e65c7138771,1
orbit-research/adsr_phase2_20260604/paper_prep/pi_decisive_packet_20260709/media/decisive_10_76cccbd6e601.flac,yes,pi:Richard,5,7de45b2fdfc6d49ab39003ce452e7a165fb78b2509e617772384952be5c852ab,t1_decisive,decisive_10_76cccbd6e601,pi_gold_7de45b2fdfc6d49a,1
orbit-research/adsr_phase2_20260604/paper_prep/pi_decisive_packet_20260709/media/decisive_41_7a990e1f2d05.flac,yes,pi:Richard,5,7f01f557f8ead8130a9e63e3d3d7998ca01fb384c4dc4a325698988f485989ef,t1_decisive,decisive_41_7a990e1f2d05,pi_gold_7f01f557f8ead813,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0635_0976fdc8bd3d.flac,yes,pi:Richard,5,7fae9496eac1819566848a7b835605622d98f5de0109917b7f53c823c1183ffe,t2_aprime_core,aprime_0635_0976fdc8bd3d,pi_gold_7fae9496eac18195,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0280_d7a50f490b4f.wav,no,pi:Richard,5,803db7b77532e20237abea03372ef2527943d16b5f6d6f3ec966982e4a0a8f55,t2_aprime_core,aprime_0280_d7a50f490b4f,pi_gold_803db7b77532e202,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0129_d232b51597ad.wav,yes,pi:Richard,5,80964c659984119225490096bebfc7557b2bc4e5b1a29b38b92db923292ed64d,t2_aprime_core,aprime_0129_d232b51597ad,pi_gold_80964c6599841192,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0250_e8b755a84a0d.wav,yes,pi:Richard,5,80a1ea27aff2eb909290b5de142b998af240d7c79d40142b64308cef6a79dcba,t2_aprime_core,aprime_0250_e8b755a84a0d,pi_gold_80a1ea27aff2eb90,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0651_ca2b2105628f.wav,yes,pi:Richard,5,838662904c5bbf5544fd450ef86d26cf0ccdcb4aa0f72c22115d8b3804b12210,t2_aprime_core,aprime_0651_ca2b2105628f,pi_gold_838662904c5bbf55,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0311_b51e6eaab5cc.wav,yes,pi:Richard,5,8391a0e2ce9c5967ac7f6991c4652547d0abecefee1557192e21ea90c3142804,t2_aprime_core,aprime_0311_b51e6eaab5cc,pi_gold_8391a0e2ce9c5967,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0523_32ae483f177e.wav,yes,pi:Richard,5,83b4cb896086fa53787f524ca027c735ecb4d485df2ff63c55b44ac678e44c2a,t2_aprime_core,aprime_0523_32ae483f177e,pi_gold_83b4cb896086fa53,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0421_dac3243f8e5f.wav,yes,pi:Richard,5,86c88e05b1d64102e602718f539b7857f6a40565811168fa0e1153e31e9aafbc,t2_aprime_core,aprime_0421_dac3243f8e5f,pi_gold_86c88e05b1d64102,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0599_fd0ddd8ffc16.flac,yes,pi:Richard,5,86f454232edcc51fcc8406cc0462d59e783d8aa5532cbf52f43d2fe1c6603888,t2_aprime_core,aprime_0599_fd0ddd8ffc16,pi_gold_86f454232edcc51f,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0181_4a745e5475ed.wav,yes,pi:Richard,5,87c49d85f200e3fe7cbe97583bca49f99a51f26b71248b18408f6ea66555a99b,t2_aprime_core,aprime_0181_4a745e5475ed,pi_gold_87c49d85f200e3fe,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0206_3e7faf12cf26.flac,yes,pi:Richard,5,88b59a1c685c25bbdef694d36fd67f1af28ecec26ec49b746b39a9117277eb54,t2_aprime_core,aprime_0206_3e7faf12cf26,pi_gold_88b59a1c685c25bb,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0647_92e26629e8be.wav,yes,pi:Richard,5,8b30342130ea47408642661dddda4d2ab66a3dfd476d467995ee23909239cb71,t2_aprime_core,aprime_0647_92e26629e8be,pi_gold_8b30342130ea4740,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0567_07c3ec3b4c72.flac,yes,pi:Richard,5,8cb6407587e1056c5691210eb5f8d3a2d70359807a191041f1d33464bf833a23,t2_aprime_core,aprime_0567_07c3ec3b4c72,pi_gold_8cb6407587e1056c,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0083_83e193e56a5d.wav,yes,pi:Richard,5,8d4f4c2531b56249aac9813d22feb1143f362d0142491393fdb2a27609ee1d45,t2_aprime_core,aprime_0083_83e193e56a5d,pi_gold_8d4f4c2531b56249,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0090_cda7942f8b50.wav,yes,pi:Richard,5,8e4923c5c6ff51adbea1da3bf3b0f1a0880a5123a132d1b2c7b6886842744f9a,t2_aprime_core,aprime_0090_cda7942f8b50,pi_gold_8e4923c5c6ff51ad,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0620_236a995d6151.wav,yes,pi:Richard,5,8e95c46965e502839916b34635133f623644df516f6772e7d09fd20976200ccb,t2_aprime_core,aprime_0620_236a995d6151,pi_gold_8e95c46965e50283,1
orbit-research/adsr_phase2_20260604/paper_prep/pi_decisive_packet_20260709/media/decisive_35_3ab3b787b59e.flac,yes,pi:Richard,5,8fcfdcaf1eaadede8867d62535b35842b4c394f3a6e8ff2da115c816748751cf,t1_decisive,decisive_35_3ab3b787b59e,pi_gold_8fcfdcaf1eaadede,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0156_48ce3ea0918f.wav,yes,pi:Richard,5,901e72674e3ec947759d876d5169a4c31b548fb99cac4f75892b6874740464e2,t2_aprime_core,aprime_0156_48ce3ea0918f,pi_gold_901e72674e3ec947,1
orbit-research/adsr_phase2_20260604/paper_prep/pi_decisive_packet_20260709/media/decisive_01_6c137151640e.flac,yes,pi:Richard,5,91c7adc9ba23db61d0a97714461eec2e63f39d07f5dc522f645cea30119b6d3e,t1_decisive,decisive_01_6c137151640e,pi_gold_91c7adc9ba23db61,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0009_29c5a77f0573.wav,yes,pi:Richard,5,9216cac18d8101eb51ac1ba06a2dc9cee44bb0fbdc2b70f814d26b5fa416daf1,t2_aprime_core,aprime_0009_29c5a77f0573,pi_gold_9216cac18d8101eb,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0304_6033f5316189.wav,yes,pi:Richard,5,94495528628cec5f0b54fc4cb9370cca2f554b8b15936d022e637bbd79a583e6,t2_aprime_core,aprime_0304_6033f5316189,pi_gold_94495528628cec5f,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0610_1bc7779898df.wav,yes,pi:Richard,5,962f5718faad388269835e790ca39934828db031675bff1de2e413b721fad680,t2_aprime_core,aprime_0610_1bc7779898df,pi_gold_962f5718faad3882,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0242_d75f2ac745df.wav,yes,pi:Richard,5,97292f5f2ef36cd1da638ecbdcc202de0127fc3a5cc396ea5548790c5f794cdd,t2_aprime_core,aprime_0242_d75f2ac745df,pi_gold_97292f5f2ef36cd1,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0473_088b54d5fec7.wav,yes,pi:Richard,5,975878005e47cf97eac53f5c4b0af6f5905433e7fe0316eaf30f0f34f303822e,t2_aprime_core,aprime_0473_088b54d5fec7,pi_gold_975878005e47cf97,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0681_9793870cebeb.wav,yes,pi:Richard,5,9844d7fff79bef4dc63e43da97b1a3accd2b5c6d6fc4cebdcc9731cba5af3e01,t2_aprime_core,aprime_0681_9793870cebeb,pi_gold_9844d7fff79bef4d,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0646_f66fc773deb4.flac,yes,pi:Richard,5,99644fe065ae4328287d113846e152bff7bca5ea8ca372783374cd1cf28ba90b,t2_aprime_core,aprime_0646_f66fc773deb4,pi_gold_99644fe065ae4328,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0152_293b2034cccc.wav,yes,pi:Richard,5,9985cff746ff1ed5ade638aaef5d7c6bdc5916626bcac2c72da51b89bc57ad02,t2_aprime_core,aprime_0152_293b2034cccc,pi_gold_9985cff746ff1ed5,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0652_9cbc424a39c7.flac,yes,pi:Richard,5,9bb58f5b5908d3c76745153276db3bb56b01892c67a3949edf02dde453e2a7fb,t2_aprime_core,aprime_0652_9cbc424a39c7,pi_gold_9bb58f5b5908d3c7,1
orbit-research/adsr_phase2_20260604/paper_prep/pi_decisive_packet_20260709/media/decisive_11_a8223b360df8.flac,yes,pi:Richard,5,9ceaccace2b08e73ec889e1dd08212ea38eabcfff6d6678d0f04a6d755422155,t1_decisive,decisive_11_a8223b360df8,pi_gold_9ceaccace2b08e73,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0282_16cf52f5ed06.wav,yes,pi:Richard,5,9cf8cdf7da9be9031c02272078110bf8d340dac62923a1d3d6710b8ed080bf93,t2_aprime_core,aprime_0282_16cf52f5ed06,pi_gold_9cf8cdf7da9be903,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0194_2fece6846043.wav,yes,pi:Richard,5,9db98a62932d199ccc3bdf109d5b09d19ffe7724635994c6fdf37808264c61b0,t2_aprime_core,aprime_0194_2fece6846043,pi_gold_9db98a62932d199c,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0347_c1e3b56da474.wav,yes,pi:Richard,5,9e380f48f17033873f0a415641ce238c0d8618e2d7a41870c6b8953da358eef4,t2_aprime_core,aprime_0347_c1e3b56da474,pi_gold_9e380f48f1703387,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0410_8446dfa77b62.wav,yes,pi:Richard,5,9f45a501eca26a26e0bc46e2129a8a5217851aad67bdca73e7090c9528029a49,t2_aprime_core,aprime_0410_8446dfa77b62,pi_gold_9f45a501eca26a26,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0049_e0aac6d99ffa.wav,yes,pi:Richard,5,9f46d6b4fb2154723f9f5042981959ffc2435e1743c6551f80fda2a4f7537e91,t2_aprime_core,aprime_0049_e0aac6d99ffa,pi_gold_9f46d6b4fb215472,1
orbit-research/adsr_phase2_20260604/paper_prep/pi_decisive_packet_20260709/media/decisive_34_312c23ae47f7.flac,yes,pi:Richard,5,a28b12caec0ec9d452a375252e9d064538dabdc4aaf18fcadfcb6216208c6f34,t1_decisive,decisive_34_312c23ae47f7,pi_gold_a28b12caec0ec9d4,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0313_1f330e151b70.wav,yes,pi:Richard,5,a2d4c606860a67b7e19e02819f7da9ac0eed2c4d9bf14560eb9e144cd08c26c1,t1_decisive;t2_aprime_core,aprime_0313_1f330e151b70;decisive_09_91f361499026,pi_gold_a2d4c606860a67b7,2
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0154_344e9c576e84.flac,no,pi:Richard,5,a2e10bbf4a527a5b951324e2a441cdb159fb2b69c9e468f45a113bd507b82297,t2_aprime_core,aprime_0154_344e9c576e84;aprime_0683_4ccc666fc57d,pi_gold_a2e10bbf4a527a5b,2
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0035_dd7fe5ad978b.wav,yes,pi:Richard,5,a4e4a1bd934cf353f649c501198ccd2e5d1e5a338105f93c77da2e42b98b9882,t2_aprime_core,aprime_0035_dd7fe5ad978b,pi_gold_a4e4a1bd934cf353,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0656_10c9239a727c.wav,yes,pi:Richard,5,a5b46f50dee6e29150114e3293c664114cbe1e0377ff5349ed612693d42d6e35,t2_aprime_core,aprime_0656_10c9239a727c,pi_gold_a5b46f50dee6e291,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0197_8ebaf6d67812.flac,yes,pi:Richard,5,a64d05aebadd36546ca5ca66c1259e1fe209c78e4bfb6d3983c3ed6dd72acb40,t2_aprime_core,aprime_0197_8ebaf6d67812,pi_gold_a64d05aebadd3654,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0020_165d2ca6da9c.wav,yes,pi:Richard,5,a9564d61640a9dba5cb4aa5a1d6c307ba655c0c992a522e4682a576c2da42ee1,t2_aprime_core,aprime_0020_165d2ca6da9c,pi_gold_a9564d61640a9dba,1
orbit-research/adsr_phase2_20260604/paper_prep/pi_decisive_packet_20260709/media/decisive_32_98b71b8decb6.flac,yes,pi:Richard,5,aadaab5587fcdddffa8aede77cf74de760e35e3a57aecf0780fd1bcb0a2078a9,t1_decisive,decisive_32_98b71b8decb6,pi_gold_aadaab5587fcdddf,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0474_0952ccd5b41b.flac,yes,pi:Richard,5,acad3a798d59a5da8403541c61ed4e39dc1bbfa41e1b1add134620d0bd1aea8c,t2_aprime_core,aprime_0474_0952ccd5b41b,pi_gold_acad3a798d59a5da,1
orbit-research/adsr_phase2_20260604/paper_prep/pi_decisive_packet_20260709/media/decisive_24_5b448e7609f2.flac,yes,pi:Richard,5,b26570fd30720553ac238833f5b631dca345fe328a01c31f44ada103eebe4880,t1_decisive,decisive_24_5b448e7609f2,pi_gold_b26570fd30720553,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0458_e87ad357f1dc.flac,yes,pi:Richard,5,b30b1d4076c78af39fa4151a214e916160de6960196efbff3c4506cb1a59da49,t2_aprime_core,aprime_0458_e87ad357f1dc,pi_gold_b30b1d4076c78af3,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0504_a572116e2b38.wav,yes,pi:Richard,5,b3d0d948d6815688c0b3f37f7cc997e59d4b9cc83d7278fdce8fb50fd3a239cd,t2_aprime_core,aprime_0504_a572116e2b38,pi_gold_b3d0d948d6815688,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0043_ebc25c0f11b3.wav,yes,pi:Richard,5,b4a458ee71dbe8da73a839861f2e15833b7ccbaec7cb77e827c41c3e0a283b6e,t2_aprime_core,aprime_0043_ebc25c0f11b3,pi_gold_b4a458ee71dbe8da,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0606_418aa78713d9.wav,yes,pi:Richard,5,b6f5ce8193ed17be850225448409db106337f55e631c6a85731b5d51d87ecc60,t2_aprime_core,aprime_0606_418aa78713d9,pi_gold_b6f5ce8193ed17be,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0123_65afee322263.wav,yes,pi:Richard,5,b7248b4679e598b6d960dcb4ef148d6fa2d17296a66f6a9e48e9a9532fb17fd6,t2_aprime_core,aprime_0123_65afee322263,pi_gold_b7248b4679e598b6,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0560_b05493151a2a.wav,yes,pi:Richard,5,b7a21651d1c559b99974eaeefc3b07158c6a4163836eaf8f1e6d938c90dd002f,t2_aprime_core,aprime_0560_b05493151a2a,pi_gold_b7a21651d1c559b9,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0451_f2a3046bab38.wav,yes,pi:Richard,5,b832602393419aa8c57e2d674aaae5ab38d2a58004a34580429cc86e01e255f2,t2_aprime_core,aprime_0451_f2a3046bab38,pi_gold_b832602393419aa8,1
orbit-research/adsr_phase2_20260604/paper_prep/pi_decisive_packet_20260709/media/decisive_21_61e688012e92.flac,yes,pi:Richard,5,b957ec48ce55b99bf9ba9ba361bff372839700bd1f5c898c99ef6e521efe1a90,t1_decisive,decisive_21_61e688012e92,pi_gold_b957ec48ce55b99b,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0564_41ea0a00617f.wav,yes,pi:Richard,5,b9b43c5670d0229107a3fb9c5cc9754fc539062a9672e9b036e76bed3f53e1c5,t2_aprime_core,aprime_0564_41ea0a00617f,pi_gold_b9b43c5670d02291,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0072_8bbd84c662c3.wav,yes,pi:Richard,5,ba5f8786ba3c442d9815103090ffbea84fc1cde7b2809938a06cf069a1c382e5,t2_aprime_core,aprime_0072_8bbd84c662c3,pi_gold_ba5f8786ba3c442d,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0535_58533f52c8d7.wav,yes,pi:Richard,5,bb513016166986e98d08d7cc2c8d9d75f30ae69540c700ede656796e019f7d74,t2_aprime_core,aprime_0535_58533f52c8d7,pi_gold_bb513016166986e9,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0142_a2eefd741ab7.wav,no,pi:Richard,5,bc94f22120c445ab52257cd7dca3a529ad66153530845b95227a06edfd344464,t2_aprime_core,aprime_0142_a2eefd741ab7,pi_gold_bc94f22120c445ab,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0572_de34dd4a9828.flac,yes,pi:Richard,5,bd609fbb149be3a7c63651245502b761cb8c0253aba002e415614f39aba2003b,t2_aprime_core,aprime_0572_de34dd4a9828,pi_gold_bd609fbb149be3a7,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0648_b632fdc8b8b2.wav,yes,pi:Richard,5,be7a5428726cac549acce3835086c7495777b8c48220cc3f93ef97e43eeb8583,t2_aprime_core,aprime_0648_b632fdc8b8b2,pi_gold_be7a5428726cac54,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0037_7370940bf1a8.flac,yes,pi:Richard,5,bf6121786ce71d6dcd3aeafbdf685f2f6d54a6432cdb061de33d108099dfd79c,t2_aprime_core,aprime_0037_7370940bf1a8,pi_gold_bf6121786ce71d6d,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0402_d5d9911e4dba.wav,yes,pi:Richard,5,bf68f63054e6b496eb275978f5781de5f080a15fc0580edec9dab06766d7ef04,t2_aprime_core,aprime_0402_d5d9911e4dba,pi_gold_bf68f63054e6b496,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0336_508baa6a6950.wav,yes,pi:Richard,5,c3fea6e0254b4a8c5cc4f4e7086825b445adc39791094bc896c0898d86c81058,t2_aprime_core,aprime_0336_508baa6a6950,pi_gold_c3fea6e0254b4a8c,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0066_863db45703ed.wav,no,pi:Richard,5,c6eaf88990b15af273c1fde0c7929d5e0e0e2823769eb86383f3722bb028f27b,t2_aprime_core,aprime_0066_863db45703ed,pi_gold_c6eaf88990b15af2,1
orbit-research/adsr_phase2_20260604/paper_prep/pi_decisive_packet_20260709/media/decisive_30_691445ce4637.flac,yes,pi:Richard,5,c8b90147bfc652625dbe5ad4e7c5659ef5891be339aa6b9a3083d26b3adae10d,t1_decisive,decisive_30_691445ce4637,pi_gold_c8b90147bfc65262,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0117_d5f69168ea1c.wav,yes,pi:Richard,5,c8c6274d1d940af6c74a68881b943580bb71f618800ed3c2782009142186da54,t2_aprime_core,aprime_0117_d5f69168ea1c,pi_gold_c8c6274d1d940af6,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0004_135d175c5132.wav,yes,pi:Richard,5,ca9587b537a6fb1c32012d61f18a42f158b395094ac32a59e80cced9e7a1a7dc,t2_aprime_core,aprime_0004_135d175c5132,pi_gold_ca9587b537a6fb1c,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0515_55e69598f51a.flac,yes,pi:Richard,5,cb662747964b6bc0d98b7cce0adf0bc696b3262a894f42a0b544c95c7f20bef0,t2_aprime_core,aprime_0515_55e69598f51a,pi_gold_cb662747964b6bc0,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0399_c408c8caeb94.wav,yes,pi:Richard,5,cc560e31ec7ac2454a54e117b1fc73d19de9262594a59fd9c530a11fe9c04814,t1_decisive;t2_aprime_core,aprime_0399_c408c8caeb94;decisive_14_e7a8cf805731,pi_gold_cc560e31ec7ac245,2
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0186_974bb909f260.wav,yes,pi:Richard,5,cc68f63eb4d2c1cf21e092f183459250b3a774dd8d75a54d767fbaed1bac49a6,t2_aprime_core,aprime_0186_974bb909f260,pi_gold_cc68f63eb4d2c1cf,1
